order_id;user_id;order_date;time;order_hour_of_day;product_name;quantity;price;category;product_id
3309;471;22/12/2024;15:49:10;15;Pastry;2;15.00;Bakery;BK004
3310;448;30/05/2024;14:01:15;14;Rice;3;40.00;Grains & Staples;GS001
3310;448;30/05/2024;14:01:15;14;Cooking Oil;1;35.00;Grains & Staples;GS002
3310;448;30/05/2024;14:01:15;14;Onion;3;7.00;Fruits & Vegetables;FV006
3310;448;30/05/2024;14:01:15;14;Potato;3;6.00;Fruits & Vegetables;FV005
3310;448;30/05/2024;14:01:15;14;Tomato;2;8.00;Fruits & Vegetables;FV004
3310;448;30/05/2024;14:01:15;14;Spinach;3;5.00;Fruits & Vegetables;FV007
3311;258;02/07/2024;10:47:12;10;Rice;3;40.00;Grains & Staples;GS001
3311;258;02/07/2024;10:47:12;10;Cooking Oil;1;35.00;Grains & Staples;GS002
3311;258;02/07/2024;10:47:12;10;Spices;3;15.00;Grains & Staples;GS005
3311;258;02/07/2024;10:47:12;10;Onion;2;7.00;Fruits & Vegetables;FV006
3311;258;02/07/2024;10:47:12;10;Potato;3;6.00;Fruits & Vegetables;FV005
3311;258;02/07/2024;10:47:12;10;Tomato;3;8.00;Fruits & Vegetables;FV004
3312;386;15/02/2024;21:33:24;21;Soap;3;15.00;Personal Care;PC001
3312;386;15/02/2024;21:33:24;21;Shampoo;3;35.00;Personal Care;PC002
3312;386;15/02/2024;21:33:24;21;Toothpaste;1;12.00;Personal Care;PC003
3312;386;15/02/2024;21:33:24;21;Toothbrush;1;10.00;Personal Care;PC004
3313;381;27/11/2024;13:43:46;13;Detergent;2;30.00;Household;HH001
3313;381;27/11/2024;13:43:46;13;Floor Cleaner;2;20.00;Household;HH002
3313;381;27/11/2024;13:43:46;13;Dishwashing Liquid;3;18.00;Household;HH003
3313;381;27/11/2024;13:43:46;13;Tissue;1;8.00;Household;HH004
3313;381;27/11/2024;13:43:46;13;Onion;1;7.00;Fruits & Vegetables;FV006
3314;357;12/12/2024;22:50:36;22;Soap;2;15.00;Personal Care;PC001
3314;357;12/12/2024;22:50:36;22;Shampoo;2;35.00;Personal Care;PC002
3314;357;12/12/2024;22:50:36;22;Toothpaste;2;12.00;Personal Care;PC003
3314;357;12/12/2024;22:50:36;22;Body Lotion;3;40.00;Personal Care;PC006
3314;357;12/12/2024;22:50:36;22;Sugar;1;12.00;Grains & Staples;GS004
3315;69;02/03/2024;19:16:32;19;Chips;2;10.00;Snacks;SN001
3315;69;02/03/2024;19:16:32;19;Soda;1;8.00;Beverages;BV003
3315;69;02/03/2024;19:16:32;19;Popcorn;2;12.00;Snacks;SN003
3315;69;02/03/2024;19:16:32;19;Chocolate;1;15.00;Snacks;SN002
3315;69;02/03/2024;19:16:32;19;Pencil;3;4.00;Stationery;ST003
3316;384;15/03/2024;21:54:00;21;Chips;2;10.00;Snacks;SN001
3316;384;15/03/2024;21:54:00;21;Soda;1;8.00;Beverages;BV003
3316;384;15/03/2024;21:54:00;21;Popcorn;2;12.00;Snacks;SN003
3316;384;15/03/2024;21:54:00;21;Tomato;2;8.00;Fruits & Vegetables;FV004
3317;72;15/01/2024;20:00:23;20;Coffee;1;25.00;Beverages;BV002
3317;72;15/01/2024;20:00:23;20;Sugar;2;12.00;Grains & Staples;GS004
3317;72;15/01/2024;20:00:23;20;Cookies;3;12.00;Bakery;BK003
3317;72;15/01/2024;20:00:23;20;Biscuits;2;8.00;Snacks;SN004
3317;72;15/01/2024;20:00:23;20;Pastry;1;15.00;Bakery;BK004
3317;72;15/01/2024;20:00:23;20;Cake;1;45.00;Bakery;BK005
3318;239;25/08/2024;12:13:28;12;Coffee;2;25.00;Beverages;BV002
3318;239;25/08/2024;12:13:28;12;Sugar;3;12.00;Grains & Staples;GS004
3318;239;25/08/2024;12:13:28;12;Cookies;2;12.00;Bakery;BK003
3319;209;22/04/2024;16:48:06;16;Detergent;3;30.00;Household;HH001
3319;209;22/04/2024;16:48:06;16;Floor Cleaner;1;20.00;Household;HH002
3319;209;22/04/2024;16:48:06;16;Dishwashing Liquid;1;18.00;Household;HH003
3319;209;22/04/2024;16:48:06;16;Toilet Paper;2;12.00;Household;HH005
3319;209;22/04/2024;16:48:06;16;Banana;2;10.00;Fruits & Vegetables;FV002
3320;434;16/05/2024;16:26:02;16;Bread;3;15.00;Bakery;BK001
3320;434;16/05/2024;16:26:02;16;Milk;2;20.00;Dairy & Eggs;DE001
3320;434;16/05/2024;16:26:02;16;Butter;3;25.00;Dairy & Eggs;DE002
3320;434;16/05/2024;16:26:02;16;Yogurt;1;15.00;Dairy & Eggs;DE005
3321;29;20/09/2024;13:38:26;13;Diapers;3;80.00;Baby Care;BC001
3321;29;20/09/2024;13:38:26;13;Baby Wipes;2;15.00;Baby Care;BC002
3321;29;20/09/2024;13:38:26;13;Baby Food;3;30.00;Baby Care;BC003
3321;29;20/09/2024;13:38:26;13;Banana;2;10.00;Fruits & Vegetables;FV002
3322;331;01/05/2024;08:56:04;8;Rice;3;40.00;Grains & Staples;GS001
3322;331;01/05/2024;08:56:04;8;Cooking Oil;3;35.00;Grains & Staples;GS002
3322;331;01/05/2024;08:56:04;8;Spices;3;15.00;Grains & Staples;GS005
3322;331;01/05/2024;08:56:04;8;Onion;1;7.00;Fruits & Vegetables;FV006
3322;331;01/05/2024;08:56:04;8;Potato;1;6.00;Fruits & Vegetables;FV005
3323;476;13/07/2024;08:26:47;8;Bread;3;15.00;Bakery;BK001
3323;476;13/07/2024;08:26:47;8;Milk;1;20.00;Dairy & Eggs;DE001
3323;476;13/07/2024;08:26:47;8;Butter;2;25.00;Dairy & Eggs;DE002
3323;476;13/07/2024;08:26:47;8;Cheese;2;30.00;Dairy & Eggs;DE003
3324;49;08/10/2024;10:52:09;10;Soap;3;15.00;Personal Care;PC001
3324;49;08/10/2024;10:52:09;10;Shampoo;3;35.00;Personal Care;PC002
3324;49;08/10/2024;10:52:09;10;Toothpaste;1;12.00;Personal Care;PC003
3324;49;08/10/2024;10:52:09;10;Toothbrush;2;10.00;Personal Care;PC004
3324;49;08/10/2024;10:52:09;10;Body Lotion;1;40.00;Personal Care;PC006
3324;49;08/10/2024;10:52:09;10;Baby Wipes;2;15.00;Baby Care;BC002
3325;43;23/09/2024;17:34:26;17;Rice;1;40.00;Grains & Staples;GS001
3325;43;23/09/2024;17:34:26;17;Cooking Oil;3;35.00;Grains & Staples;GS002
3325;43;23/09/2024;17:34:26;17;Onion;2;7.00;Fruits & Vegetables;FV006
3325;43;23/09/2024;17:34:26;17;Potato;2;6.00;Fruits & Vegetables;FV005
3325;43;23/09/2024;17:34:26;17;Tomato;1;8.00;Fruits & Vegetables;FV004
3325;43;23/09/2024;17:34:26;17;Spinach;2;5.00;Fruits & Vegetables;FV007
3326;66;31/05/2024;12:48:54;12;Detergent;3;30.00;Household;HH001
3326;66;31/05/2024;12:48:54;12;Floor Cleaner;2;20.00;Household;HH002
3326;66;31/05/2024;12:48:54;12;Dishwashing Liquid;1;18.00;Household;HH003
3326;66;31/05/2024;12:48:54;12;Cooking Oil;2;35.00;Grains & Staples;GS002
3327;157;31/05/2024;10:35:31;10;Detergent;1;30.00;Household;HH001
3327;157;31/05/2024;10:35:31;10;Floor Cleaner;1;20.00;Household;HH002
3327;157;31/05/2024;10:35:31;10;Dishwashing Liquid;1;18.00;Household;HH003
3327;157;31/05/2024;10:35:31;10;Tissue;3;8.00;Household;HH004
3327;157;31/05/2024;10:35:31;10;Toilet Paper;3;12.00;Household;HH005
3328;316;15/02/2024;19:56:18;19;Detergent;1;30.00;Household;HH001
3328;316;15/02/2024;19:56:18;19;Floor Cleaner;2;20.00;Household;HH002
3328;316;15/02/2024;19:56:18;19;Dishwashing Liquid;2;18.00;Household;HH003
3328;316;15/02/2024;19:56:18;19;Toilet Paper;3;12.00;Household;HH005
3328;316;15/02/2024;19:56:18;19;Diapers;3;80.00;Baby Care;BC001
3329;450;24/12/2024;10:45:56;10;Coffee;3;25.00;Beverages;BV002
3329;450;24/12/2024;10:45:56;10;Sugar;1;12.00;Grains & Staples;GS004
3329;450;24/12/2024;10:45:56;10;Cookies;1;12.00;Bakery;BK003
3329;450;24/12/2024;10:45:56;10;Pastry;3;15.00;Bakery;BK004
3329;450;24/12/2024;10:45:56;10;Popcorn;1;12.00;Snacks;SN003
3330;237;18/06/2024;15:59:00;15;Rice;3;40.00;Grains & Staples;GS001
3330;237;18/06/2024;15:59:00;15;Cooking Oil;2;35.00;Grains & Staples;GS002
3330;237;18/06/2024;15:59:00;15;Potato;3;6.00;Fruits & Vegetables;FV005
3330;237;18/06/2024;15:59:00;15;Tomato;3;8.00;Fruits & Vegetables;FV004
3330;237;18/06/2024;15:59:00;15;Spinach;1;5.00;Fruits & Vegetables;FV007
3331;344;08/01/2024;11:41:43;11;Coffee;3;25.00;Beverages;BV002
3331;344;08/01/2024;11:41:43;11;Sugar;2;12.00;Grains & Staples;GS004
3331;344;08/01/2024;11:41:43;11;Cookies;3;12.00;Bakery;BK003
3332;291;01/06/2024;19:39:36;19;Detergent;3;30.00;Household;HH001
3332;291;01/06/2024;19:39:36;19;Floor Cleaner;2;20.00;Household;HH002
3332;291;01/06/2024;19:39:36;19;Dishwashing Liquid;2;18.00;Household;HH003
3332;291;01/06/2024;19:39:36;19;Toilet Paper;1;12.00;Household;HH005
3332;291;01/06/2024;19:39:36;19;Carrot;1;6.00;Fruits & Vegetables;FV008
3333;440;25/05/2024;19:23:31;19;Detergent;1;30.00;Household;HH001
3333;440;25/05/2024;19:23:31;19;Floor Cleaner;1;20.00;Household;HH002
3333;440;25/05/2024;19:23:31;19;Dishwashing Liquid;1;18.00;Household;HH003
3333;440;25/05/2024;19:23:31;19;Toilet Paper;3;12.00;Household;HH005
3334;167;23/02/2024;17:17:50;17;Bread;2;15.00;Bakery;BK001
3334;167;23/02/2024;17:17:50;17;Milk;1;20.00;Dairy & Eggs;DE001
3334;167;23/02/2024;17:17:50;17;Butter;3;25.00;Dairy & Eggs;DE002
3334;167;23/02/2024;17:17:50;17;Cheese;2;30.00;Dairy & Eggs;DE003
3334;167;23/02/2024;17:17:50;17;Eggs;2;18.00;Dairy & Eggs;DE004
3334;167;23/02/2024;17:17:50;17;Floor Cleaner;1;20.00;Household;HH002
3335;496;02/12/2024;17:43:18;17;Rice;1;40.00;Grains & Staples;GS001
3335;496;02/12/2024;17:43:18;17;Cooking Oil;3;35.00;Grains & Staples;GS002
3335;496;02/12/2024;17:43:18;17;Onion;1;7.00;Fruits & Vegetables;FV006
3335;496;02/12/2024;17:43:18;17;Potato;2;6.00;Fruits & Vegetables;FV005
3336;134;27/04/2024;22:11:19;22;Bread;3;15.00;Bakery;BK001
3336;134;27/04/2024;22:11:19;22;Milk;2;20.00;Dairy & Eggs;DE001
3336;134;27/04/2024;22:11:19;22;Butter;1;25.00;Dairy & Eggs;DE002
3336;134;27/04/2024;22:11:19;22;Eggs;1;18.00;Dairy & Eggs;DE004
3336;134;27/04/2024;22:11:19;22;Pencil;1;4.00;Stationery;ST003
3337;40;26/05/2024;12:36:19;12;Soap;3;15.00;Personal Care;PC001
3337;40;26/05/2024;12:36:19;12;Shampoo;3;35.00;Personal Care;PC002
3337;40;26/05/2024;12:36:19;12;Toothpaste;2;12.00;Personal Care;PC003
3337;40;26/05/2024;12:36:19;12;Toothbrush;2;10.00;Personal Care;PC004
3337;40;26/05/2024;12:36:19;12;Juice;3;15.00;Beverages;BV004
3338;251;11/09/2024;12:29:57;12;Bread;3;15.00;Bakery;BK001
3338;251;11/09/2024;12:29:57;12;Milk;2;20.00;Dairy & Eggs;DE001
3338;251;11/09/2024;12:29:57;12;Butter;2;25.00;Dairy & Eggs;DE002
3338;251;11/09/2024;12:29:57;12;Cheese;1;30.00;Dairy & Eggs;DE003
3338;251;11/09/2024;12:29:57;12;Eggs;2;18.00;Dairy & Eggs;DE004
3339;108;15/07/2024;20:04:05;20;Bread;3;15.00;Bakery;BK001
3339;108;15/07/2024;20:04:05;20;Milk;1;20.00;Dairy & Eggs;DE001
3339;108;15/07/2024;20:04:05;20;Butter;2;25.00;Dairy & Eggs;DE002
3339;108;15/07/2024;20:04:05;20;Eggs;1;18.00;Dairy & Eggs;DE004
3340;158;19/11/2024;12:12:10;12;Bread;3;15.00;Bakery;BK001
3340;158;19/11/2024;12:12:10;12;Milk;3;20.00;Dairy & Eggs;DE001
3340;158;19/11/2024;12:12:10;12;Butter;3;25.00;Dairy & Eggs;DE002
3340;158;19/11/2024;12:12:10;12;Yogurt;1;15.00;Dairy & Eggs;DE005
3341;11;06/08/2024;11:07:17;11;Coffee;2;25.00;Beverages;BV002
3341;11;06/08/2024;11:07:17;11;Sugar;2;12.00;Grains & Staples;GS004
3341;11;06/08/2024;11:07:17;11;Cookies;1;12.00;Bakery;BK003
3341;11;06/08/2024;11:07:17;11;Biscuits;2;8.00;Snacks;SN004
3341;11;06/08/2024;11:07:17;11;Pastry;1;15.00;Bakery;BK004
3341;11;06/08/2024;11:07:17;11;Milk;2;20.00;Dairy & Eggs;DE001
3342;76;19/07/2024;15:59:29;15;Soap;3;15.00;Personal Care;PC001
3342;76;19/07/2024;15:59:29;15;Shampoo;1;35.00;Personal Care;PC002
3342;76;19/07/2024;15:59:29;15;Toothpaste;2;12.00;Personal Care;PC003
3342;76;19/07/2024;15:59:29;15;Toothbrush;1;10.00;Personal Care;PC004
3343;210;10/01/2024;11:51:33;11;Chips;1;10.00;Snacks;SN001
3343;210;10/01/2024;11:51:33;11;Soda;3;8.00;Beverages;BV003
3343;210;10/01/2024;11:51:33;11;Popcorn;2;12.00;Snacks;SN003
3343;210;10/01/2024;11:51:33;11;Biscuits;3;8.00;Snacks;SN004
3344;108;27/03/2024;18:26:36;18;Bread;3;15.00;Bakery;BK001
3344;108;27/03/2024;18:26:36;18;Milk;2;20.00;Dairy & Eggs;DE001
3344;108;27/03/2024;18:26:36;18;Cheese;2;30.00;Dairy & Eggs;DE003
3344;108;27/03/2024;18:26:36;18;Eggs;2;18.00;Dairy & Eggs;DE004
3344;108;27/03/2024;18:26:36;18;Pencil;1;4.00;Stationery;ST003
3345;59;14/02/2024;09:26:21;9;Chips;3;10.00;Snacks;SN001
3345;59;14/02/2024;09:26:21;9;Soda;3;8.00;Beverages;BV003
3345;59;14/02/2024;09:26:21;9;Popcorn;2;12.00;Snacks;SN003
3345;59;14/02/2024;09:26:21;9;Chocolate;2;15.00;Snacks;SN002
3345;59;14/02/2024;09:26:21;9;Biscuits;3;8.00;Snacks;SN004
3346;222;20/04/2024;18:54:40;18;Detergent;1;30.00;Household;HH001
3346;222;20/04/2024;18:54:40;18;Floor Cleaner;3;20.00;Household;HH002
3346;222;20/04/2024;18:54:40;18;Dishwashing Liquid;1;18.00;Household;HH003
3346;222;20/04/2024;18:54:40;18;Tissue;2;8.00;Household;HH004
3347;233;04/02/2024;09:50:04;9;Bread;2;15.00;Bakery;BK001
3347;233;04/02/2024;09:50:04;9;Milk;3;20.00;Dairy & Eggs;DE001
3347;233;04/02/2024;09:50:04;9;Butter;2;25.00;Dairy & Eggs;DE002
3347;233;04/02/2024;09:50:04;9;Cheese;2;30.00;Dairy & Eggs;DE003
3347;233;04/02/2024;09:50:04;9;Eggs;2;18.00;Dairy & Eggs;DE004
3347;233;04/02/2024;09:50:04;9;Yogurt;2;15.00;Dairy & Eggs;DE005
3348;301;18/01/2024;21:46:21;21;Bread;2;15.00;Bakery;BK001
3348;301;18/01/2024;21:46:21;21;Milk;3;20.00;Dairy & Eggs;DE001
3348;301;18/01/2024;21:46:21;21;Butter;2;25.00;Dairy & Eggs;DE002
3348;301;18/01/2024;21:46:21;21;Eggs;2;18.00;Dairy & Eggs;DE004
3349;218;21/05/2024;14:45:22;14;Rice;1;40.00;Grains & Staples;GS001
3349;218;21/05/2024;14:45:22;14;Cooking Oil;2;35.00;Grains & Staples;GS002
3349;218;21/05/2024;14:45:22;14;Spices;2;15.00;Grains & Staples;GS005
3349;218;21/05/2024;14:45:22;14;Tomato;3;8.00;Fruits & Vegetables;FV004
3349;218;21/05/2024;14:45:22;14;Spinach;3;5.00;Fruits & Vegetables;FV007
3349;218;21/05/2024;14:45:22;14;Toothpaste;3;12.00;Personal Care;PC003
3350;110;01/05/2024;19:01:06;19;Soap;2;15.00;Personal Care;PC001
3350;110;01/05/2024;19:01:06;19;Shampoo;1;35.00;Personal Care;PC002
3350;110;01/05/2024;19:01:06;19;Toothpaste;2;12.00;Personal Care;PC003
3350;110;01/05/2024;19:01:06;19;Toothbrush;2;10.00;Personal Care;PC004
3351;41;02/07/2024;13:49:29;13;Bread;1;15.00;Bakery;BK001
3351;41;02/07/2024;13:49:29;13;Milk;2;20.00;Dairy & Eggs;DE001
3351;41;02/07/2024;13:49:29;13;Butter;2;25.00;Dairy & Eggs;DE002
3351;41;02/07/2024;13:49:29;13;Cheese;3;30.00;Dairy & Eggs;DE003
3351;41;02/07/2024;13:49:29;13;Eggs;1;18.00;Dairy & Eggs;DE004
3351;41;02/07/2024;13:49:29;13;Yogurt;2;15.00;Dairy & Eggs;DE005
3352;82;04/09/2024;18:52:18;18;Chips;2;10.00;Snacks;SN001
3352;82;04/09/2024;18:52:18;18;Soda;2;8.00;Beverages;BV003
3352;82;04/09/2024;18:52:18;18;Chocolate;3;15.00;Snacks;SN002
3352;82;04/09/2024;18:52:18;18;Biscuits;1;8.00;Snacks;SN004
3353;248;26/03/2024;21:49:58;21;Soap;2;15.00;Personal Care;PC001
3353;248;26/03/2024;21:49:58;21;Shampoo;1;35.00;Personal Care;PC002
3353;248;26/03/2024;21:49:58;21;Toothpaste;3;12.00;Personal Care;PC003
3353;248;26/03/2024;21:49:58;21;Toothbrush;3;10.00;Personal Care;PC004
3353;248;26/03/2024;21:49:58;21;Face Wash;3;25.00;Personal Care;PC005
3353;248;26/03/2024;21:49:58;21;Body Lotion;3;40.00;Personal Care;PC006
3354;220;30/01/2024;18:30:50;18;Rice;2;40.00;Grains & Staples;GS001
3354;220;30/01/2024;18:30:50;18;Cooking Oil;1;35.00;Grains & Staples;GS002
3354;220;30/01/2024;18:30:50;18;Spices;1;15.00;Grains & Staples;GS005
3354;220;30/01/2024;18:30:50;18;Potato;2;6.00;Fruits & Vegetables;FV005
3354;220;30/01/2024;18:30:50;18;Spinach;2;5.00;Fruits & Vegetables;FV007
3355;101;07/01/2024;14:15:23;14;Bread;2;15.00;Bakery;BK001
3355;101;07/01/2024;14:15:23;14;Milk;1;20.00;Dairy & Eggs;DE001
3355;101;07/01/2024;14:15:23;14;Butter;2;25.00;Dairy & Eggs;DE002
3355;101;07/01/2024;14:15:23;14;Eggs;3;18.00;Dairy & Eggs;DE004
3355;101;07/01/2024;14:15:23;14;Yogurt;2;15.00;Dairy & Eggs;DE005
3356;252;18/03/2024;13:03:09;13;Chips;3;10.00;Snacks;SN001
3356;252;18/03/2024;13:03:09;13;Soda;1;8.00;Beverages;BV003
3356;252;18/03/2024;13:03:09;13;Chocolate;2;15.00;Snacks;SN002
3356;252;18/03/2024;13:03:09;13;Biscuits;3;8.00;Snacks;SN004
3357;170;24/03/2024;15:49:52;15;Soap;1;15.00;Personal Care;PC001
3357;170;24/03/2024;15:49:52;15;Shampoo;3;35.00;Personal Care;PC002
3357;170;24/03/2024;15:49:52;15;Toothpaste;2;12.00;Personal Care;PC003
3357;170;24/03/2024;15:49:52;15;Tissue;3;8.00;Household;HH004
3358;449;20/10/2024;16:06:22;16;Diapers;3;80.00;Baby Care;BC001
3358;449;20/10/2024;16:06:22;16;Baby Wipes;1;15.00;Baby Care;BC002
3358;449;20/10/2024;16:06:22;16;Baby Food;3;30.00;Baby Care;BC003
3358;449;20/10/2024;16:06:22;16;Cheese;2;30.00;Dairy & Eggs;DE003
3359;160;19/02/2024;21:35:24;21;Bread;2;15.00;Bakery;BK001
3359;160;19/02/2024;21:35:24;21;Milk;3;20.00;Dairy & Eggs;DE001
3359;160;19/02/2024;21:35:24;21;Butter;3;25.00;Dairy & Eggs;DE002
3359;160;19/02/2024;21:35:24;21;Apple;1;20.00;Fruits & Vegetables;FV001
3360;69;07/11/2024;17:23:07;17;Detergent;3;30.00;Household;HH001
3360;69;07/11/2024;17:23:07;17;Floor Cleaner;1;20.00;Household;HH002
3360;69;07/11/2024;17:23:07;17;Dishwashing Liquid;1;18.00;Household;HH003
3360;69;07/11/2024;17:23:07;17;Toilet Paper;1;12.00;Household;HH005
3360;69;07/11/2024;17:23:07;17;Eggs;2;18.00;Dairy & Eggs;DE004
3361;384;31/08/2024;09:48:53;9;Bread;1;15.00;Bakery;BK001
3361;384;31/08/2024;09:48:53;9;Milk;2;20.00;Dairy & Eggs;DE001
3361;384;31/08/2024;09:48:53;9;Butter;3;25.00;Dairy & Eggs;DE002
3361;384;31/08/2024;09:48:53;9;Yogurt;3;15.00;Dairy & Eggs;DE005
3361;384;31/08/2024;09:48:53;9;Cheese;2;30.00;Dairy & Eggs;DE003
3362;122;13/01/2024;16:49:20;16;Coffee;3;25.00;Beverages;BV002
3362;122;13/01/2024;16:49:20;16;Sugar;1;12.00;Grains & Staples;GS004
3362;122;13/01/2024;16:49:20;16;Cookies;2;12.00;Bakery;BK003
3362;122;13/01/2024;16:49:20;16;Biscuits;2;8.00;Snacks;SN004
3363;15;25/06/2024;14:19:34;14;Rice;3;40.00;Grains & Staples;GS001
3363;15;25/06/2024;14:19:34;14;Cooking Oil;3;35.00;Grains & Staples;GS002
3363;15;25/06/2024;14:19:34;14;Spices;3;15.00;Grains & Staples;GS005
3363;15;25/06/2024;14:19:34;14;Onion;1;7.00;Fruits & Vegetables;FV006
3363;15;25/06/2024;14:19:34;14;Tomato;3;8.00;Fruits & Vegetables;FV004
3363;15;25/06/2024;14:19:34;14;Yogurt;2;15.00;Dairy & Eggs;DE005
3364;94;13/07/2024;14:32:54;14;Chips;3;10.00;Snacks;SN001
3364;94;13/07/2024;14:32:54;14;Soda;3;8.00;Beverages;BV003
3364;94;13/07/2024;14:32:54;14;Popcorn;3;12.00;Snacks;SN003
3364;94;13/07/2024;14:32:54;14;Biscuits;3;8.00;Snacks;SN004
3365;363;02/12/2024;16:37:07;16;Bread;2;15.00;Bakery;BK001
3365;363;02/12/2024;16:37:07;16;Milk;1;20.00;Dairy & Eggs;DE001
3365;363;02/12/2024;16:37:07;16;Eggs;3;18.00;Dairy & Eggs;DE004
3365;363;02/12/2024;16:37:07;16;Yogurt;1;15.00;Dairy & Eggs;DE005
3366;374;01/01/2024;17:12:03;17;Soap;3;15.00;Personal Care;PC001
3366;374;01/01/2024;17:12:03;17;Shampoo;1;35.00;Personal Care;PC002
3366;374;01/01/2024;17:12:03;17;Toothpaste;2;12.00;Personal Care;PC003
3366;374;01/01/2024;17:12:03;17;Toothbrush;1;10.00;Personal Care;PC004
3366;374;01/01/2024;17:12:03;17;Banana;1;10.00;Fruits & Vegetables;FV002
3367;267;23/11/2024;13:14:52;13;Chips;2;10.00;Snacks;SN001
3367;267;23/11/2024;13:14:52;13;Soda;1;8.00;Beverages;BV003
3367;267;23/11/2024;13:14:52;13;Popcorn;1;12.00;Snacks;SN003
3367;267;23/11/2024;13:14:52;13;Biscuits;2;8.00;Snacks;SN004
3367;267;23/11/2024;13:14:52;13;Pastry;1;15.00;Bakery;BK004
3368;295;18/01/2024;11:50:30;11;Bread;2;15.00;Bakery;BK001
3368;295;18/01/2024;11:50:30;11;Milk;1;20.00;Dairy & Eggs;DE001
3368;295;18/01/2024;11:50:30;11;Butter;2;25.00;Dairy & Eggs;DE002
3368;295;18/01/2024;11:50:30;11;Cheese;3;30.00;Dairy & Eggs;DE003
3368;295;18/01/2024;11:50:30;11;Pencil;1;4.00;Stationery;ST003
3369;409;04/11/2024;17:54:21;17;Chips;3;10.00;Snacks;SN001
3369;409;04/11/2024;17:54:21;17;Soda;2;8.00;Beverages;BV003
3369;409;04/11/2024;17:54:21;17;Popcorn;2;12.00;Snacks;SN003
3369;409;04/11/2024;17:54:21;17;Chocolate;1;15.00;Snacks;SN002
3370;182;15/01/2024;10:21:41;10;Diapers;3;80.00;Baby Care;BC001
3370;182;15/01/2024;10:21:41;10;Baby Wipes;3;15.00;Baby Care;BC002
3370;182;15/01/2024;10:21:41;10;Baby Food;3;30.00;Baby Care;BC003
3371;361;05/11/2024;22:31:33;22;Soap;2;15.00;Personal Care;PC001
3371;361;05/11/2024;22:31:33;22;Shampoo;3;35.00;Personal Care;PC002
3371;361;05/11/2024;22:31:33;22;Toothpaste;3;12.00;Personal Care;PC003
3371;361;05/11/2024;22:31:33;22;Toothbrush;3;10.00;Personal Care;PC004
3371;361;05/11/2024;22:31:33;22;Face Wash;3;25.00;Personal Care;PC005
3371;361;05/11/2024;22:31:33;22;Cheese;1;30.00;Dairy & Eggs;DE003
3372;92;05/11/2024;18:56:39;18;Chips;2;10.00;Snacks;SN001
3372;92;05/11/2024;18:56:39;18;Soda;3;8.00;Beverages;BV003
3373;100;18/02/2024;10:44:55;10;Detergent;3;30.00;Household;HH001
3373;100;18/02/2024;10:44:55;10;Floor Cleaner;2;20.00;Household;HH002
3373;100;18/02/2024;10:44:55;10;Dishwashing Liquid;3;18.00;Household;HH003
3373;100;18/02/2024;10:44:55;10;Soda;2;8.00;Beverages;BV003
3374;478;17/03/2024;08:18:47;8;Bread;1;15.00;Bakery;BK001
3374;478;17/03/2024;08:18:47;8;Milk;2;20.00;Dairy & Eggs;DE001
3374;478;17/03/2024;08:18:47;8;Butter;1;25.00;Dairy & Eggs;DE002
3374;478;17/03/2024;08:18:47;8;Cheese;2;30.00;Dairy & Eggs;DE003
3374;478;17/03/2024;08:18:47;8;Tissue;1;8.00;Household;HH004
3375;21;07/12/2024;12:56:05;12;Diapers;2;80.00;Baby Care;BC001
3375;21;07/12/2024;12:56:05;12;Baby Wipes;1;15.00;Baby Care;BC002
3375;21;07/12/2024;12:56:05;12;Baby Food;1;30.00;Baby Care;BC003
3376;330;14/07/2024;15:16:08;15;Soap;1;15.00;Personal Care;PC001
3376;330;14/07/2024;15:16:08;15;Shampoo;2;35.00;Personal Care;PC002
3376;330;14/07/2024;15:16:08;15;Toothpaste;3;12.00;Personal Care;PC003
3376;330;14/07/2024;15:16:08;15;Toothbrush;2;10.00;Personal Care;PC004
3377;373;30/11/2024;22:12:56;22;Rice;2;40.00;Grains & Staples;GS001
3377;373;30/11/2024;22:12:56;22;Cooking Oil;2;35.00;Grains & Staples;GS002
3377;373;30/11/2024;22:12:56;22;Spices;1;15.00;Grains & Staples;GS005
3377;373;30/11/2024;22:12:56;22;Onion;2;7.00;Fruits & Vegetables;FV006
3377;373;30/11/2024;22:12:56;22;Potato;1;6.00;Fruits & Vegetables;FV005
3377;373;30/11/2024;22:12:56;22;Spinach;1;5.00;Fruits & Vegetables;FV007
3378;34;05/04/2024;21:42:41;21;Rice;2;40.00;Grains & Staples;GS001
3378;34;05/04/2024;21:42:41;21;Cooking Oil;2;35.00;Grains & Staples;GS002
3378;34;05/04/2024;21:42:41;21;Spices;2;15.00;Grains & Staples;GS005
3378;34;05/04/2024;21:42:41;21;Tomato;3;8.00;Fruits & Vegetables;FV004
3378;34;05/04/2024;21:42:41;21;Spinach;1;5.00;Fruits & Vegetables;FV007
3379;472;04/01/2024;11:48:22;11;Bread;2;15.00;Bakery;BK001
3379;472;04/01/2024;11:48:22;11;Milk;2;20.00;Dairy & Eggs;DE001
3379;472;04/01/2024;11:48:22;11;Butter;3;25.00;Dairy & Eggs;DE002
3379;472;04/01/2024;11:48:22;11;Cheese;1;30.00;Dairy & Eggs;DE003
3379;472;04/01/2024;11:48:22;11;Eggs;1;18.00;Dairy & Eggs;DE004
3379;472;04/01/2024;11:48:22;11;Yogurt;1;15.00;Dairy & Eggs;DE005
